id,created_at,tweet,lang,source,retweet_count,user.favourites_count,user.followers_count,user.name,user.profile_image_url
1319378054637027329,2020-10-22 20:40:15,mmpadellan realdonaldtrump  right    suburban white woman  voted bidenharris2020 like many   ,en,Twitter for iPad,0,59242,2215,bonnie,http://pbs.twimg.com/profile_images/1096089140595175424/5Mk8ZLMl_normal.jpg
1319413324598169601,2020-10-22 23:00:24,debates needs fair available immediately informed properly demand asl interp  ,en,Twitter for iPhone,472,41775,890,WhoThatIs,http://pbs.twimg.com/profile_images/1345464499084656646/E8aWqSQK_normal.jpg
1319387538352525312,2020-10-22 21:17:56,realdonaldtrump joe biden destroy hoas allow neighbors keep christmas lights past december 27th ,en,Twitter for iPad,3305,53054,317,Prad,http://pbs.twimg.com/profile_images/1414064445580472323/_73sFn7o_normal.jpg
1319424774683070465,2020-10-22 23:45:54,rt reallyamerican1  trump making false claims joe bidens surviving son trumpispathetic ,en,Twitter for iPhone,0,5515,1427,We folded,http://pbs.twimg.com/profile_images/1347477304025391105/hV9rqHdy_normal.jpg
1319354122559123456,2020-10-22 19:05:09,rt marklevinshow  joe biden laziest candidate history avoiding scrutiny ,en,Twitter for iPhone,5239,18260,18,Nikki Su,http://pbs.twimg.com/profile_images/1283158055996153856/3JkeUBZB_normal.jpg
1319360857692930048,2020-10-22 19:31:55,need  ,en,Twitter Web App,287,41966,1885,🍩 Wear a Mask! Get Vaccinated. Do your duty. 🍩,http://pbs.twimg.com/profile_images/1414156081941651463/zdc1YX5h_normal.jpg
1319397452794003457,2020-10-22 21:57:20,rt dfbharvard    favor appointment special counsel investigate things hunterjoe biden amp  pay  p ,en,Twitter for Android,0,1530,56,m dorian,http://pbs.twimg.com/profile_images/578359755623641088/khUjVCja_normal.jpeg
1319387403665231872,2020-10-22 21:17:24,trump campaign draws rebuke surveilling philadelphia voters ,en,Twitter Web App,1053,88674,1208,Shawndra 🦇🦔,http://pbs.twimg.com/profile_images/1273396118324482053/BykBe93J_normal.jpg
1319361872525746176,2020-10-22 19:35:57,rt kaitmarieox  hunter biden emails 100  real  yet liberal media still refuses talk ask questions  ,en,Twitter for Android,1,51279,2371,Pekay Parker,http://pbs.twimg.com/profile_images/678682470976393216/E_7LrFP5_normal.jpg
1319406555494690816,2020-10-22 22:33:30,rt kamalaharris  democratic senate colleagues boycotted supreme court nominee committee vote today let  clear  nomi ,en,Twitter for iPhone,0,18733,277,Duckie,http://pbs.twimg.com/profile_images/668133627247665152/_fNGb5eA_normal.jpg
1319310690054713345,2020-10-22 16:12:34,rt joebiden   spent entire career fighting middle class standing abuse power donald trump spent ,en,Twitter Web App,3526,5434,51,John Christensen,http://pbs.twimg.com/profile_images/736396034/1jayat3_normal.jpg
1319352826288611329,2020-10-22 19:00:00,rt bsherrle  rwlawoffice brian_alford mathmomma24 jenniferlowe__ kellipenney ziggystardad raginxcajun qdecoder kattmist qdified ,en,Twitter for Android,5158,13844,9,Ellen Baldwin,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
1319401778237026304,2020-10-22 22:14:31,bj_mckay_bear dickdurbin joebiden perhaps ignore guilty gopers  denny hasert  mark foley  ro  ,en,Twitter for iPad,671,3941,179,Janette,http://pbs.twimg.com/profile_images/1294074313658654720/ZE2x7zHh_normal.jpg
1319309158966022144,2020-10-22 16:06:29,joebiden headgeek666 sure ,en,Twitter for iPhone,887,152622,302,Kthor,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
1319329568965251072,2020-10-22 17:27:35,rt joebiden   running proud democrat american president ,en,Twitter for iPhone,1966,10042,738,kittyboone,http://pbs.twimg.com/profile_images/718922317049389056/LNZv4-EA_normal.jpg
1319393759939887104,2020-10-22 21:42:40,johnrobertsfox bretbaier realdonaldtrump hope joe brings hunter ,en,Twitter Web App,21350,253931,1343,Kelly Severseike,http://pbs.twimg.com/profile_images/1460657274096021504/sydzej2R_normal.jpg
1319405657670504449,2020-10-22 22:29:56,cgtnofficial shame  nytimes tabloid  ny times news manufacture  articles supposed b  ,en,Twitter for Android,68,479882,996,J.M. Hardin🙋🏻‍♀️COVID's Not done 😷 Get Vaxed 💉,http://pbs.twimg.com/profile_images/1460250460875591692/HV6YHQeq_normal.jpg
1319333896916488194,2020-10-22 17:44:47,rt mzhemingway  guys  media  even mention bidens working deals china shady ways  totally top  ,en,Twitter Web App,0,8158,79,Citizen of the USA,http://pbs.twimg.com/profile_images/1348844796371206145/kvHZ0a4n_normal.jpg
1319359561892069382,2020-10-22 19:26:46,rt kamalaharris  instagram live tonight 6  30pm et mileycyrus  see soon ,en,Twitter Web App,47,18291,199,Alison,http://pbs.twimg.com/profile_images/1265474278679621632/NAUpdQBx_normal.jpg
1319361281799966720,2020-10-22 19:33:36,chuckgrassley discrediting lies misinformation censorship gop complicit trump propaganda  ,en,Twitter for iPad,8443,170683,710,Mary Baker Art,http://pbs.twimg.com/profile_images/1332338537576992768/lMPMFRik_normal.jpg
1319325823346876419,2020-10-22 17:12:42,rt newtgingrich  three days trumppence inauguration  joe biden take unusual trip ukraine  ,en,Twitter for iPhone,1627,5584,125,𖤐Scoundrel Syndicate𖤐,http://pbs.twimg.com/profile_images/883419541237374976/xgbY_7j5_normal.jpg
1319347759263211520,2020-10-22 18:39:52,rt aoc  new york  want vote trump office  support bidenharris ticket  amp  still send message democratic part ,en,Twitter for iPhone,36,533788,6885,LS,http://pbs.twimg.com/profile_images/1267858614980620291/8NH4f4Pg_normal.jpg
1319354147494395905,2020-10-22 19:05:15,rt billkristol  light last night  fbi statement  let  remember  trump publicly welcomed foreign election interference  russia  ,en,Twitter for iPhone,1137,440691,12132,Rand’sNeighbor,http://pbs.twimg.com/profile_images/1353726758340722691/-xdGbw0q_normal.jpg
1319357439402110977,2020-10-22 19:18:20,seanspicer trump  little b   h ,en,Twitter Web App,1771,43093,511,Emily Brown,http://pbs.twimg.com/profile_images/1347778907534098435/NHjk3zIs_normal.jpg
1319308085819805702,2020-10-22 16:02:13,rt tomgara  senate republicans appoint 33year old lifetime federal judge  youngest country  taking th ,en,Twitter for Android,15728,1204,6,Cancel The Trumps,http://pbs.twimg.com/profile_images/1219862572720984064/unK1aINl_normal.jpg
1319371649255432199,2020-10-22 20:14:48,rogueuhc_ andrewyang probably  something strongly  evidence  bad ,en,Twitter for iPhone,3811,346100,3215,maria,http://pbs.twimg.com/profile_images/1242562461028540427/D4q9aiyX_normal.jpg
1319367589630513156,2020-10-22 19:58:40,rt ivankatrump  yesterday realdonaldtrump granted duke tanner clemency 16 years prison duke sentenced life prison fo ,en,Twitter for iPhone,3268,110814,4547,Deeds.Not.Words.,http://pbs.twimg.com/profile_images/1273391878566744065/Z7w8CUWj_normal.jpg
1319426733679017986,2020-10-22 23:53:41,rt atensnut  trump surprise press conference bobulinski debate  like 2016 paula  kathleen  c ,en,Twitter for iPhone,269,98295,198,"Thank you, Joe.",http://pbs.twimg.com/profile_images/632380590684282880/QcAgGdtE_normal.jpg
1319316247289450496,2020-10-22 16:34:39,rt joebiden  thank every person gotten involved campaign far whether chipped dollars de ,en,Twitter for iPhone,123,258384,40293,✿♥ ƗŞŁΔŇĐ🏝ǤƗŘŁ ♥✿ 🇵🇷,http://pbs.twimg.com/profile_images/1267943024459485186/VfpXCdTf_normal.jpg
1319357841963163649,2020-10-22 19:19:56,mikililmo andrewyang miki  best thank much  looks like  donating aarika   ,en,Twitter for iPhone,1377,37773,1660,Dennis McLellan,http://pbs.twimg.com/profile_images/2790202704/fd1ac885be7de6aff574dafe7c45507a_normal.jpeg
1319392239483785217,2020-10-22 21:36:37,rt senwarren  nigeria deserves government works people  confronts corruption  ends police brutality us shou ,en,Twitter Web App,3346,57871,434,marym,http://pbs.twimg.com/profile_images/1375982143508189184/jtjddn9E_normal.jpg
1319426351913422848,2020-10-22 23:52:10,rt andrewpollackfl  tonight  debate realdonaldtrump joebiden debate president trump ,en,Twitter for iPhone,0,253780,5243,back to cindy super elite ❌,http://pbs.twimg.com/profile_images/680419388311355394/HdQHA-jv_normal.jpg
1319349226766278657,2020-10-22 18:45:42,rt business  mark zuckerberg jack dorsey called testify senate facebook twitter suppressing new york p ,en,Twitter for iPhone,0,8981,184,Aurora Greenway,http://pbs.twimg.com/profile_images/1350601780296560640/gVUJksuy_normal.jpg
1319325941001293826,2020-10-22 17:13:10,rt glennkirschner2  youtube video dropping shortly  trump  juvenile grievancefest interview leslie stahl  actually says ,en,Twitter Web App,1789,29104,3559,Ray Steele,http://pbs.twimg.com/profile_images/1287877708626755584/vBqLRjxj_normal.jpg
1319314489787994115,2020-10-22 16:27:40,blackdoken frankm867 notatweeter16 berniesanders side note  people actually high iqs  brag high iqs ,en,Twitter for iPad,1078,139781,1427,VLawrenceJay,http://pbs.twimg.com/profile_images/1434953369676763136/JD1sQUw1_normal.jpg
1319380257225515009,2020-10-22 20:49:00,rt donaldjtrumpjr  journalists bothered look biden family like family last four years  democ ,en,Twitter for iPhone,5833,38118,23,Jarurat Bunjongscinc,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
1319404449580843008,2020-10-22 22:25:08,spicoliandreti iamnomad loomdart kamala  ,en,Twitter for Android,250,38144,65,Seo Alonzo,http://pbs.twimg.com/profile_images/510614788510994432/Ut3B55sX_normal.jpeg
1319330693713805312,2020-10-22 17:32:04,rt timcast  defund media,en,Twitter Web App,17837,26945,74669,Stefan Lessard,http://pbs.twimg.com/profile_images/756346154283995136/LtTi5yv4_normal.jpg
1319334308331466752,2020-10-22 17:46:25,rt breitbartnews  astonishing show political bias  extremeleft wikipedia using massive power across big tech search e ,en,Twitter for iPhone,0,27857,994,DC,http://pbs.twimg.com/profile_images/1123977886766194695/iP0mESkF_normal.jpg
1319325202388377603,2020-10-22 17:10:14,rt foxnews  exclusive  hunter biden business associate  text messages indicate meeting joe biden ,en,Twitter for iPhone,5874,49358,47,Greengrass,http://pbs.twimg.com/profile_images/1274273634618470403/8xyrnPOp_normal.jpg
1319383582389923840,2020-10-22 21:02:13,rt joeconchatv   may post content providing false information voting registering vote   twitter gidley gidley tw ,en,Twitter for iPhone,7208,56906,1263,JBRN,http://pbs.twimg.com/profile_images/1347932327729451013/meTUUTlG_normal.jpg
1319338012006739968,2020-10-22 18:01:08,rt eyasped  security forces protect people abuse  ethiopian security forces involved serious crimes l ,en,Twitter for Android,1697,216209,3776,Marissa  Livengood,http://pbs.twimg.com/profile_images/1351752052997763072/cOXtCek7_normal.jpg
1319328813373861889,2020-10-22 17:24:35,rt mikeemanuelfox  hunter biden text exchange june 2017 obtained foxnews ranting business partners wanting  ,en,Twitter for Android,0,112691,25934,Reality TV Bliss,http://pbs.twimg.com/profile_images/2304813867/qyzcss1516dwnn7qe4uh_normal.jpeg
1319305279142547456,2020-10-22 15:51:04,rt lisamarielml  brilliant  hallie jackson basically slammed little trump bootlicker  amp  put time  meaning ,en,Twitter for iPhone,726,79671,1058,GraveRoller🇺🇸,http://pbs.twimg.com/profile_images/1325210454998708231/hEFQnoUK_normal.jpg
1319323457109196801,2020-10-22 17:03:18,johnmoralesnbc6 potus debates2020 presidentialdebate  3 official beerdrinkinggame gamerules si  ,en,Twitter for Android,0,9529,12463,Don't back down!❤,http://pbs.twimg.com/profile_images/1452531191886716928/sd_dFIbH_normal.jpg
1319396737627394052,2020-10-22 21:54:30,rt calially_  actually disturbed amount 30s know voting trump solely based biden  tax plan lik ,en,Twitter for Android,21350,34761,20,Charlene M Giles,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
1319372568139161600,2020-10-22 20:18:27,rip robin williams  thank video clip  robin williams joe biden  ,en,Twitter Web App,0,15,2241,"Max Wells, author",http://pbs.twimg.com/profile_images/1461027532719882242/ATqNCqeo_normal.jpg
1319423739424067585,2020-10-22 23:41:47,rt itsjefftiedrich  realdonaldtrump sound rational,en,Talon Android,8462,3125,0,Terrance1022,http://pbs.twimg.com/profile_images/1363603127539290118/q4_nU2bp_normal.jpg
1319372965885116422,2020-10-22 20:20:02,repdonbeyer trump pathological liar ,en,Twitter for iPhone,0,3352,180,SusanHall,http://pbs.twimg.com/profile_images/506114732713984000/8bA-ShCN_normal.jpeg
1319415485079969797,2020-10-22 23:08:59,current topics include recent case overturning newark civilian oversight board  trump endorsement police unions ,en,Twitter for iPad,19027,56477,591,Rose Steedle 🌹,http://pbs.twimg.com/profile_images/378800000036843755/0cf185abf12d0249e655709b072dae81_normal.jpeg
1319393023214563328,2020-10-22 21:39:44,study takes account seasonal deaths  skewed population towards elderly covariants trump  lack  ,en,Twitter for Android,1556,57257,3730,CanadiensFan,http://pbs.twimg.com/profile_images/1434748464043159552/Meu5yv4D_normal.jpg
1319366645941440512,2020-10-22 19:54:55,rt jackposobiec  emails  chinese company gave  5 million loan biden family  ,en,Twitter Web App,4,193894,5434,Rob Taber,http://pbs.twimg.com/profile_images/1282772901217828865/1EH6jpOS_normal.jpg
1319397457189634049,2020-10-22 21:57:21,rt bmeiselas  trump releasing humiliating material welcome october surprise trumpispathetic ,en,Twitter for Android,0,1350,8,DIORAMA333,http://pbs.twimg.com/profile_images/1225131473260437504/CJSToy2u_normal.jpg
1319404164938596353,2020-10-22 22:24:00,rt joebiden  vote like health care ballot   ,en,Twitter for Android,2353,59045,1630,The best thing in life seems to be death,http://pbs.twimg.com/profile_images/1301641795516891143/TXx0nsp6_normal.jpg
1319358855608938498,2020-10-22 19:23:58,rt tomfitton  week one substantive comment dojfbi erupting biden corruption scandal waiting doj  ,en,Twitter for Android,1966,16207,115,BeaAnina,http://pbs.twimg.com/profile_images/714952605659742208/Je3R40SQ_normal.jpg
1319358622959235072,2020-10-22 19:23:02,desijed love relished  antitrump moderate  personality pushed   ,en,Twitter for Android,606,283009,4474,David Simon 🇺🇸,http://pbs.twimg.com/profile_images/1164622940249346048/S7RZNmUd_normal.jpg
1319334866136256512,2020-10-22 17:48:38,bernardkerik jackposobiec 60minutes wow    worse thought  whining liar  ,en,Twitter for iPhone,10,55441,2344,🐋🌊Bluedevilyn 🌊🐬,http://pbs.twimg.com/profile_images/1369116549471219712/yDBpSFAc_normal.jpg
1319417106832773122,2020-10-22 23:15:26,rt atensnut  great  deja vu ,en,Twitter for iPhone,531,8760,580,Uzēndayo,http://pbs.twimg.com/profile_images/1442986781482176521/p7qnGtTL_normal.jpg
1319346966535544832,2020-10-22 18:36:43,rt tomfitton  joe biden questioned federal law enforcement  yesterday ,en,Twitter Web App,0,8922,130,Steve Thulen,http://pbs.twimg.com/profile_images/1040792812151816194/swQ0pdXb_normal.jpg
1319410399251496961,2020-10-22 22:48:47,senamyklobuchar sigh  company successful well  liberals  waiting poun  ,en,Twitter for iPhone,21350,3271,2081,The Mad Scotsman,http://pbs.twimg.com/profile_images/1454474552315203589/nKrE3BBY_normal.jpg
1319346392041541633,2020-10-22 18:34:26,albertolnegrona glad biden  crime bill imprisoned many life nonviolent first offenses ,en,Twitter Web App,1229,45222,261,Don Lienhard,http://pbs.twimg.com/profile_images/1270152896303165440/8SWSZexq_normal.jpg
1319363747773906953,2020-10-22 19:43:24,rt duty2warn  trump collision course selfdestruction lost ability rational reasonable discourse feel ,en,Twitter for Android,3234,225175,4852,MC Miller 💙🇺🇸🌎,http://pbs.twimg.com/profile_images/802508076/MCMpicTweetcrop_normal.jpg
1319328826405621764,2020-10-22 17:24:38,rt timcast  biden tried coming way appease  resistance  want court packing moderates  instead ,en,Twitter for iPhone,7317,74441,38,Maggie,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
1319409524898369536,2020-10-22 22:45:18,rt joebiden  folks   gotime important election lifetimes  make difference vote https ,en,Twitter for Android,281,118926,1184,Pam Anderson,http://pbs.twimg.com/profile_images/1243359288715644928/t_PlCk-t_normal.jpg
1319320604919693312,2020-10-22 16:51:58,rt mrfantastic_  avengers literally assembling get trump outta office   write stuff,en,Twitter Web App,0,820,254,George R. Ferguson,http://pbs.twimg.com/profile_images/436668930573099009/sgyzQ-Lq_normal.jpeg
1319412477407494144,2020-10-22 22:57:02,rt juliadavisnews  2011  visit kremlin  biden told putin    looking eyes   think ,en,Twitter Web App,9616,104918,2091,Fight4Democracy -- Fight4Equality,http://pbs.twimg.com/profile_images/1401715453655912458/UmQdPm2e_normal.jpg
1319392948405010432,2020-10-22 21:39:26,flipped yet  ,en,Twitter for Android,1088,73326,584,"GOD,Country,Guns",http://pbs.twimg.com/profile_images/1309680520964509697/Mrrz_f21_normal.jpg
1319405455517667329,2020-10-22 22:29:08,elevatdelephant timblackmore777 berniesanders nice distraction question could answer billionn  ,en,Twitter for Android,1128,274905,4118,Baffies😷 🏴󠁧󠁢󠁳󠁣󠁴󠁿 🇬🇧 🌊,http://pbs.twimg.com/profile_images/1452045662518919171/QOXWa_3W_normal.jpg
1319426612241272833,2020-10-22 23:53:12,rt titusnation  hey joebiden brings hunter   investigated cleared guy  next question  repeat ,en,Twitter for iPhone,2283,157609,781,DiDi,http://pbs.twimg.com/profile_images/937391636841140225/bMTQcSNY_normal.jpg
1319357911378919426,2020-10-22 19:20:13,rt chuckcallesto  breaking report  trump bring tony bobulinski nashville debate  bobulinski hunter biden  former business pa ,en,Twitter Web App,3811,25317,1245,Stephanie,http://pbs.twimg.com/profile_images/977224389669171200/eetoZUmu_normal.jpg
1319346618601230336,2020-10-22 18:35:20,rt ddale8  raw 60 minutes tape posted trump begins  stahl  ready tough questions  trump  fair stahl  last tim ,en,Twitter for Android,46,10043,312,Ogechukwukanma,http://pbs.twimg.com/profile_images/1424362605024628736/_8NVRqTQ_normal.jpg
1319357326235631616,2020-10-22 19:17:53,realdonaldtrump aw  bless ,en,Twitter Web App,2276,85833,247,Scott Thompson,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
1319303567832854530,2020-10-22 15:44:16,rt bon_tuu  20 aug 2020 10 years old boy killed government forces kersa  east hararge  marcozanni86 e ,en,Twitter Web App,117,77834,232132,Khashoggi’s Ghost,http://pbs.twimg.com/profile_images/1792624442/000_serena_public_2012_normal.jpg
1319379652624977930,2020-10-22 20:46:36,senwarren telling indiana senators  course  republicans ,en,Twitter Web App,0,32295,739,Keith Murray,http://pbs.twimg.com/profile_images/1159156419385548803/YroP7D-7_normal.jpg
1319359557899079686,2020-10-22 19:26:45,rt zerlinamaxwell  black woman participated first time history  kinda hard forget,en,Twitter for Android,1918,293723,2014,AP Quach,http://pbs.twimg.com/profile_images/2081551752/sassquach_1_icon_normal.jpg
1319377014067851265,2020-10-22 20:36:07,rt donwinslow  govchristie trump losing badly come say  worn mask  corrupt sou ,en,Twitter Web App,0,32,36,Jan Maslow,http://pbs.twimg.com/profile_images/1088931288587759617/QvxfycXW_normal.jpg
1319416386607865874,2020-10-22 23:12:34,npr slammed dismissing coverage hunter biden laptop scandal  waste time  ,en,Twitter for Android,737,12962,136,SKM,http://pbs.twimg.com/profile_images/1330244803464978442/ZoWQ9tfd_normal.jpg
1319417926324154370,2020-10-22 23:18:41,rt faubionsuzy  hey bootiegedge wtp  buy shoveling joebidens chinese communist party ties  especially ,en,Twitter for iPhone,0,28438,196,𝖇𝖚𝖑𝖒𝖆𝖗𝖔,http://pbs.twimg.com/profile_images/1454261335202488324/zVkOdrcd_normal.jpg
1319315505359081483,2020-10-22 16:31:42,rt petebuttigieg   success  donald trump seems running inheriting obamabiden economy largely managing ,en,Twitter for iPad,2296,48791,316,Cyd,http://pbs.twimg.com/profile_images/1432730364267667464/DItVSTTz_normal.jpg
1319409008395026435,2020-10-22 22:43:15,rt peterbakernyt  stahl    ok tough questions   trump       basically sums ,en,Twitter for iPhone,2394,76573,168,Michael H. Wander,http://pbs.twimg.com/profile_images/552208802125471744/IrJZLIoM_normal.jpeg
1319418282517037056,2020-10-22 23:20:06,rt catturd2  donald j trump born president ,en,Twitter for Android,596,77459,1091,Tawanda,http://pbs.twimg.com/profile_images/1089973277752143873/ohm4zIUn_normal.jpg
1319340247256236032,2020-10-22 18:10:01,rt ida_skibenes  biden lost everything lost  biden knows pain deep  even imaginable  exper ,en,Twitter for Android,7051,91271,751,Patrick Chase,http://pbs.twimg.com/profile_images/1370801056012242949/mOa2eiR7_normal.jpg
1319354604497285120,2020-10-22 19:07:04,stephanie_co23 first brother  widow brother  14 year old daughter  sicko  ,en,Twitter for Android,5118,1491,6,Benji,http://pbs.twimg.com/profile_images/1290051937308684288/KAxzXVLJ_normal.jpg
1319311025943044096,2020-10-22 16:13:54,rt senwarren  republicans shown violate rule  precedent  principle confirm nominee dismantle ,en,Twitter for iPad,0,4,2,William Garrison,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
1319355992631459840,2020-10-22 19:12:35,jr projecting   ,en,Twitter for iPhone,112,222227,746,guy wife @ average cu chulainn enjoyer,http://pbs.twimg.com/profile_images/1461947291418300423/180A-6Rw_normal.jpg
1319314099679989761,2020-10-22 16:26:07,rt ep_elections  attention ballot mail voters  ,en,Twitter for iPad,9705,56632,3173,Sandi,http://pbs.twimg.com/profile_images/903112838272741376/tp4OLUBN_normal.jpg
1319346971098943493,2020-10-22 18:36:44,rt donwinslow  jesus  donald trump  protect twitter account  protect country  trump  twitter account ,en,Twitter for iPad,0,40546,451,Fearless in Fla 👮‍♂️🇺🇸,http://pbs.twimg.com/profile_images/1356778774960955399/J8MOuuoc_normal.jpg
1319322735877697536,2020-10-22 17:00:26,tonight  president trump great opportunity explain huge economic boost price transparency heal  ,en,Twitter for iPad,142,32133,1826,Dawn Landon,http://pbs.twimg.com/profile_images/1151701514542571528/BGy7XIDl_normal.jpg
1319400045205245952,2020-10-22 22:07:38,rt jonathanturley   one gets feeling many media still trying slow walk new developments biden ,en,Twitter Web App,59,35545,175,LD Chamou,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
1319309414717739008,2020-10-22 16:07:30,president donald trump plans cast ballot person saturday  taking advantage florida  early voting p  ,en,Twitter for iPhone,0,76137,8226,Terry Conway,http://pbs.twimg.com/profile_images/1133597419956867072/B8r66GtT_normal.jpg
1319423210585292800,2020-10-22 23:39:41,60minutes known  verified fact obama admin spied trump campaign leslie stahl propagandist ,en,Twitter for iPad,232,11797,13,Pat Nelms,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
1319325613057101826,2020-10-22 17:11:52,rt jonfavs  anyone tried step inside trump  addled mind figure  leak damaging interview looks like wh ,en,Twitter for iPhone,0,25317,92,Alan Twardowski,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
1319383780008878081,2020-10-22 21:03:00,rt senwarren  nigeria deserves government works people  confronts corruption  ends police brutality us shou ,en,Twitter for Android,3811,132015,411,Underbite,http://pbs.twimg.com/profile_images/653761601196179456/rlWY7Qne_normal.png
1319360220959772673,2020-10-22 19:29:23,hope012015 wsj  good much rather trump  children  administration amp  associates go pris  ,en,Twitter for iPhone,0,809,13,Kayla Lynn,http://pbs.twimg.com/profile_images/1158630796359602177/foVXuz01_normal.jpg
1319323764094427136,2020-10-22 17:04:31,rt isaacdovere  apparently cost biden campaign  70 trick roger stone wishing biden good luck debate tonight ,en,Twitter for iPhone,819,311239,1841,.Nazanin,http://pbs.twimg.com/profile_images/1427481159173247017/LliUkyQ9_normal.jpg
1319392646301929472,2020-10-22 21:38:14,rt davidhogg111  fact trump using   listen scientists  insult biden 43  country still vot ,en,Twitter for Android,0,1404,51,Klynn,http://pbs.twimg.com/profile_images/1335542538451767296/bqBPoejR_normal.jpg
1319312959148085248,2020-10-22 16:21:35,rt maddow   man arrested kannapolis  nc van full guns explosives  researched killing joe biden  ,en,Twitter for iPhone,4625,7382,409,🇺🇸 ARTISTS 4 TRUMP 🇺🇸,http://pbs.twimg.com/profile_images/1347704707662413825/cdMgUGbZ_normal.jpg
1319317363339177986,2020-10-22 16:39:05,realdonaldtrump share links poll numbers,en,Twitter for iPhone,1985,31450,306,M_A_Arendsen,http://pbs.twimg.com/profile_images/1225150933320990723/AbSEZXd2_normal.jpg
1319416650979020802,2020-10-22 23:13:37,realdonaldtrump suburban woman voted bidenharris2020 istandwithfauci ,en,Twitter for Android,30,49871,1128,CRASS,http://pbs.twimg.com/profile_images/1455022521644953604/zAKTc37t_normal.jpg
1319391828399943680,2020-10-22 21:34:59,canadiandivadi joebiden drdind ship sailed years ago,en,Twitter for Android,0,17645,194,Vickie,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
1319332190400905216,2020-10-22 17:38:00,rt seekerofnoble  donaldjtrumpjr whining dna trump family exception exception maybe mary l trump ,en,Twitter for iPhone,445,83912,357578,Jon Cryer,http://pbs.twimg.com/profile_images/1057992766637015040/2MFREkLN_normal.jpg
1319337668032008192,2020-10-22 17:59:46,rt catturd2  breaking  chris wallace declared joe biden winner tonight  debate ,en,Twitter Web App,0,2091,18,BirdIsTheWord,http://pbs.twimg.com/profile_images/1432894765301911553/QI-P4XCq_normal.jpg
1319350678528118793,2020-10-22 18:51:28,trump  silence opponents  ,en,Twitter for Android,983,23813,2625,Light of the World,http://pbs.twimg.com/profile_images/1391061249006268420/Zik_B--d_normal.jpg
1319325990997340160,2020-10-22 17:13:22,realdonaldtrump shhhh take pills  grandpa ,en,Twitter for iPad,412,129489,174,scoobydoo,http://pbs.twimg.com/profile_images/1313659107228946432/EYc3Omiw_normal.jpg
1319413442755833863,2020-10-22 23:00:52,rt thisiskashmir   think  realize scary  moments away democracy anymore want  ,en,Twitter for iPhone,0,13073,52,Life is a Beach,http://pbs.twimg.com/profile_images/1268517485478846472/HFfYjCzM_normal.jpg
1319405896498171909,2020-10-22 22:30:53,rt lisamarieboothe  would anyone vote someone public office almost 50 years  joe biden poster child ,en,Twitter for iPhone,43,17957,186,Sondi AZ,http://pbs.twimg.com/profile_images/1325286056187473922/Iq3h9Trn_normal.jpg
1319407129338515458,2020-10-22 22:35:47,momo_121415 luciiddreamx shit typo   trump elected racism continue racism end ,en,Twitter for iPhone,0,1205,56,Phil T. Donkey,http://pbs.twimg.com/profile_images/1460040227158999042/hhYVfLRd_normal.jpg
1319322115502411777,2020-10-22 16:57:58,rt quickfornc  almost 28  registered voters nc already voted let  keep momentum going  many early voting date ,en,Twitter for iPhone,24442,23761,339,D'Angelo💎,http://pbs.twimg.com/profile_images/1365199314440577024/mdGNLJpY_normal.jpg
1319352922078105603,2020-10-22 19:00:23,rt donaldjtrumpjr  holy shit,en,Twitter for Android,1,208451,25290,Donna Elosser,http://pbs.twimg.com/profile_images/1346500291345207296/8m8buZwm_normal.jpg
1319420768917295107,2020-10-22 23:29:59,case electing donald trump ,en,Twitter for iPhone,0,30579,319,DrummerGirl,http://pbs.twimg.com/profile_images/1230256695508701184/KUZp8xaB_normal.jpg
1319310274890006530,2020-10-22 16:10:55,rt mmpadellan  trump already started attacking kristen welker tonight  debate  strong  intelligent women  tak ,en,Twitter for iPad,14054,4659,237,ryno,http://pbs.twimg.com/profile_images/1304970532824154113/ychmlOWi_normal.jpg
1319382002043408384,2020-10-22 20:55:56,rt vet_tyhall  kylegriffin1 trump  words people speak november 3rd vote  like life depends ,en,Twitter for Android,5833,94656,218,DM,http://pbs.twimg.com/profile_images/1284904305888305152/29NzfVBq_normal.jpg
1319400603517333504,2020-10-22 22:09:51,rt guardian  us signs antiabortion declaration group largely authoritarian governments ,en,Twitter for Android,0,74489,1831,LbethBTERmum🖕💙💔💙🌱,http://pbs.twimg.com/profile_images/1459646917701521411/cXKO2JhI_normal.jpg
1319418902833758209,2020-10-22 23:22:34,rt ryanafournier  breaking  president trump bringing exhunter biden associate tony bobulinski debate holy shit ,en,Twitter for iPhone,0,47645,707,Erick Gutierrez,http://pbs.twimg.com/profile_images/835281769863786497/PTwrPSyz_normal.jpg
